,tweet_id,timestamp,source,expanded_urls,text,retweet_count,favorite_count,stage,rating,breed,names,day_of_week
495,791672322847637504,2016-10-27 16:06:04+00:00,iPhone,https://twitter.com/dog_rates/status/791672322847637504/photo/1,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,3373,12430,,13.0,golden_retriever,None,3
496,791406955684368384,2016-10-26 22:31:36+00:00,iPhone,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,4454,13884,,12.0,Pembroke,Levi,2
497,791312159183634433,2016-10-26 16:14:55+00:00,iPhone,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,2749,9300,,12.0,miniature_pinscher,Mabel,2
498,790987426131050500,2016-10-25 18:44:32+00:00,iPhone,https://twitter.com/dog_rates/status/790987426131050500/photo/1,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,2310,10444,,12.0,cocker_spaniel,Misty,1
499,790946055508652032,2016-10-25 16:00:09+00:00,iPhone,https://twitter.com/dog_rates/status/790946055508652032/photo/1,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,5064,17604,puppo,12.0,golden_retriever,Betty,1
500,790698755171364864,2016-10-24 23:37:28+00:00,iPhone,https://twitter.com/dog_rates/status/790698755171364864/photo/1,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2073,8673,,12.0,Bernese_mountain_dog,Mosby,0
501,790581949425475584,2016-10-24 15:53:19+00:00,iPhone,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,7775,21875,,11.0,malinois,Duke,0
502,790337589677002753,2016-10-23 23:42:19+00:00,iPhone,https://twitter.com/dog_rates/status/790337589677002753/photo/1,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2015,8272,,12.0,Pembroke,Maggie,6
503,790277117346975746,2016-10-23 19:42:02+00:00,iPhone,https://twitter.com/dog_rates/status/790277117346975746/photo/1,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,3441,13285,,11.0,Labrador_retriever,Bruce,6
504,789986466051088384,2016-10-23 00:27:05+00:00,iPhone,https://twitter.com/dog_rates/status/789986466051088384/photo/1,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,2502,9777,,12.0,golden_retriever,Happy,6
505,789903600034189313,2016-10-22 18:57:48+00:00,vine_make_a_scene,https://vine.co/v/5wPT1aBxPQZ,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,4460,10983,pupper,13.0,,Ralphy,5
506,789628658055020548,2016-10-22 00:45:17+00:00,iPhone,https://twitter.com/dog_rates/status/789628658055020548/photo/1,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,1925,7949,,13.0,chow,Eli,5
507,789599242079838210,2016-10-21 22:48:24+00:00,iPhone,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2094,7154,,12.0,Chesapeake_Bay_retriever,Brownie,4
508,789530877013393408,2016-10-21 18:16:44+00:00,iPhone,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,3654,12444,,12.0,schipperke,Rizzy,4
509,789314372632018944,2016-10-21 03:56:25+00:00,iPhone,https://twitter.com/sebscat/status/788818328538099712,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",2491,9111,,13.0,,None,4
510,789268448748703744,2016-10-21 00:53:56+00:00,iPhone,https://twitter.com/dog_rates/status/789268448748703744/photo/1,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2802,9632,,10.0,malamute,Stella,4
511,789137962068021249,2016-10-20 16:15:26+00:00,iPhone,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,3021,10262,,12.0,Chihuahua,Bo,3
512,788908386943430656,2016-10-20 01:03:11+00:00,iPhone,https://twitter.com/dog_rates/status/788908386943430656/photo/1,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",13381,28985,,11.0,golden_retriever,Lucy,3
513,788765914992902144,2016-10-19 15:37:03+00:00,iPhone,https://twitter.com/dog_rates/status/788765914992902144/photo/1,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,11142,29012,,12.0,cocker_spaniel,Butter,2
514,788412144018661376,2016-10-18 16:11:17+00:00,iPhone,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,5721,16466,,11.0,golden_retriever,Dexter,1
515,788178268662984705,2016-10-18 00:41:57+00:00,iPhone,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2291,7633,,13.0,Samoyed,None,1
516,788150585577050112,2016-10-17 22:51:57+00:00,iPhone,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,1408,6489,,13.0,chow,Leo,0
517,788039637453406209,2016-10-17 15:31:05+00:00,iPhone,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,1431,6491,,12.0,,None,0
518,787810552592695296,2016-10-17 00:20:47+00:00,iPhone,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,3302,9165,,11.0,pug,Frank,0
519,787717603741622272,2016-10-16 18:11:26+00:00,iPhone,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,3011,10810,puppo,13.0,German_shepherd,Tonks,6
520,787397959788929025,2016-10-15 21:01:17+00:00,iPhone,https://twitter.com/dog_rates/status/787397959788929025/photo/1,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,3063,11473,,11.0,Chihuahua,Moose,5
521,787322443945877504,2016-10-15 16:01:13+00:00,iPhone,https://twitter.com/dog_rates/status/787322443945877504/photo/1,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,1890,8231,,10.0,golden_retriever,Lincoln,5
522,786963064373534720,2016-10-14 16:13:10+00:00,iPhone,https://twitter.com/dog_rates/status/786963064373534720/photo/1,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,8614,28109,,12.0,golden_retriever,Rory,4
523,786664955043049472,2016-10-13 20:28:35+00:00,iPhone,https://twitter.com/dog_rates/status/786664955043049472/photo/1,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",2756,11249,,12.0,Leonberg,None,3
524,786595970293370880,2016-10-13 15:54:28+00:00,iPhone,https://twitter.com/dog_rates/status/786595970293370880/photo/1,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,3347,9945,,11.0,Pembroke,Dale,3
525,786363235746385920,2016-10-13 00:29:39+00:00,iPhone,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,3774,11501,doggo,13.0,golden_retriever,Rizzo,3
526,786286427768250368,2016-10-12 19:24:27+00:00,vine_make_a_scene,https://vine.co/v/5XH0WqHwiFp,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,3089,8411,,12.0,,Arnie,2
527,786233965241827333,2016-10-12 15:55:59+00:00,iPhone,https://twitter.com/dog_rates/status/786233965241827333/photo/1,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,5147,16143,,11.0,Labrador_retriever,Mattie,2
528,785927819176054784,2016-10-11 19:39:28+00:00,iPhone,https://twitter.com/dog_rates/status/785927819176054784/photo/1,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,3413,12008,,12.0,toy_poodle,Lucy,1
529,785872687017132033,2016-10-11 16:00:24+00:00,iPhone,https://twitter.com/dog_rates/status/785872687017132033/video/1,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,1961,7059,,12.0,Great_Pyrenees,Rusty,1
530,785639753186217984,2016-10-11 00:34:48+00:00,iPhone,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,2397,8254,doggo/pupper,10.0,,Pinot,1
531,785533386513321988,2016-10-10 17:32:08+00:00,iPhone,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,2159,9597,,11.0,miniature_pinscher,Dallas,0
532,785264754247995392,2016-10-09 23:44:41+00:00,iPhone,https://twitter.com/dog_rates/status/785264754247995392/photo/1,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,1758,7672,,12.0,chow,Doc,6
533,785170936622350336,2016-10-09 17:31:53+00:00,iPhone,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,5238,12736,,11.0,Eskimo_dog,Hero,6
534,784826020293709826,2016-10-08 18:41:19+00:00,iPhone,https://twitter.com/dog_rates/status/784826020293709826/photo/1,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,3487,10698,,13.0,chow,Rusty,5
535,784517518371221505,2016-10-07 22:15:26+00:00,iPhone,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,2737,9458,,11.0,malamute,Frankie,4
536,784431430411685888,2016-10-07 16:33:21+00:00,iPhone,https://twitter.com/dog_rates/status/784431430411685888/photo/1,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,1382,6019,,12.0,miniature_poodle,Stormy,4
537,784183165795655680,2016-10-07 00:06:50+00:00,vine_make_a_scene,https://vine.co/v/5ghHLBMMdlV,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,8694,21229,puppo,12.0,,Reginald,4
538,784057939640352768,2016-10-06 15:49:14+00:00,vine_make_a_scene,https://vine.co/v/5gKxeUpuKEr,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,12013,31520,,12.0,,Balto,3
539,783839966405230592,2016-10-06 01:23:05+00:00,iPhone,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,11648,31696,,13.0,,Riley,3
540,783821107061198850,2016-10-06 00:08:09+00:00,iPhone,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,2108,7754,,12.0,Lakeland_terrier,Mairi,3
541,783695101801398276,2016-10-05 15:47:27+00:00,iPhone,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,3471,11012,,12.0,chow,Loomis,2
542,783466772167098368,2016-10-05 00:40:09+00:00,iPhone,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,2426,8922,,11.0,Chihuahua,Finn,2
543,783391753726550016,2016-10-04 19:42:03+00:00,iPhone,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,5926,17779,,13.0,Norwegian_elkhound,Godi,1
544,783334639985389568,2016-10-04 15:55:06+00:00,iPhone,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12608,30803,,12.0,Cardigan,Dave,1
545,783085703974514689,2016-10-03 23:25:55+00:00,iPhone,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,2385,8586,,11.0,Chesapeake_Bay_retriever,Earl,0
546,782969140009107456,2016-10-03 15:42:44+00:00,iPhone,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,7913,25436,,12.0,golden_retriever,Cali,0
547,782747134529531904,2016-10-03 01:00:34+00:00,iPhone,https://twitter.com/dog_rates/status/782747134529531904/photo/1,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,1505,7883,doggo,11.0,golden_retriever,Deacon,0
548,782722598790725632,2016-10-02 23:23:04+00:00,iPhone,https://twitter.com/dog_rates/status/782722598790725632/photo/1,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",5820,18228,,10.0,Irish_setter,Penny,6
549,782598640137187329,2016-10-02 15:10:30+00:00,iPhone,https://twitter.com/dog_rates/status/782598640137187329/photo/1,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,2019,8220,,11.0,malamute,Timmy,6
550,782305867769217024,2016-10-01 19:47:08+00:00,iPhone,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,6003,17558,doggo,12.0,briard,Sampson,5
551,781955203444699136,2016-09-30 20:33:43+00:00,iPhone,https://twitter.com/dog_rates/status/781955203444699136/photo/1,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,3620,11729,,11.0,,Chipson,4
552,781661882474196992,2016-09-30 01:08:10+00:00,iPhone,https://twitter.com/dog_rates/status/781661882474196992/photo/1,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,2916,11005,,5.0,Pembroke,None,4
553,781655249211752448,2016-09-30 00:41:48+00:00,vine_make_a_scene,https://vine.co/v/5rt6T3qm7hL,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,1205,4208,doggo,11.0,,Combo,4
554,781524693396357120,2016-09-29 16:03:01+00:00,iPhone,https://twitter.com/dog_rates/status/781524693396357120/photo/1,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,5975,21861,,12.0,Chesapeake_Bay_retriever,None,3
555,781308096455073793,2016-09-29 01:42:20+00:00,vine_make_a_scene,https://vine.co/v/5rgu2Law2ut,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",2737,7505,,12.0,,None,3
556,781251288990355457,2016-09-28 21:56:36+00:00,iPhone,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,2252,8879,,11.0,Mexican_hairless,Oakley,2
557,781163403222056960,2016-09-28 16:07:23+00:00,iPhone,https://twitter.com/dog_rates/status/781163403222056960/photo/1,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",2947,10313,,10.0,Shetland_sheepdog,None,2
558,780931614150983680,2016-09-28 00:46:20+00:00,iPhone,https://twitter.com/dog_rates/status/780931614150983680/photo/1,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,7901,22797,puppo,13.0,,None,2
559,780858289093574656,2016-09-27 19:54:58+00:00,iPhone,https://twitter.com/dog_rates/status/780858289093574656/photo/1,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",2154,7576,,10.0,Chesapeake_Bay_retriever,Dash,1
560,780800785462489090,2016-09-27 16:06:28+00:00,iPhone,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,1404,5793,,11.0,Siberian_husky,Koda,1
561,780601303617732608,2016-09-27 02:53:48+00:00,iPhone,https://twitter.com/dog_rates/status/780601303617732608/photo/1,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,3594,12743,,12.0,Saint_Bernard,Hercules,1
562,780543529827336192,2016-09-26 23:04:13+00:00,iPhone,https://twitter.com/dog_rates/status/780543529827336192/photo/1,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,1856,6634,,12.0,golden_retriever,None,0
563,780459368902959104,2016-09-26 17:29:48+00:00,iPhone,https://twitter.com/dog_rates/status/780459368902959104/photo/1,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",1149,5572,,11.0,Great_Dane,Bear,0
564,780192070812196864,2016-09-25 23:47:39+00:00,iPhone,https://twitter.com/dog_rates/status/780192070812196864/photo/1,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,2403,9161,,11.0,vizsla,None,6
565,780074436359819264,2016-09-25 16:00:13+00:00,vine_make_a_scene,https://vine.co/v/5nzYBpl0TY2,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,5373,12882,doggo,10.0,,None,6
566,779834332596887552,2016-09-25 00:06:08+00:00,iPhone,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7622,19977,,11.0,golden_retriever,Scout,6
567,779377524342161408,2016-09-23 17:50:56+00:00,iPhone,https://twitter.com/dog_rates/status/779377524342161408/video/1,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,3356,9295,pupper,12.0,,None,4
568,779123168116150273,2016-09-23 01:00:13+00:00,iPhone,https://twitter.com/dog_rates/status/779123168116150273/photo/1,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,3926,12421,,12.0,toy_poodle,Reggie,4
569,779056095788752897,2016-09-22 20:33:42+00:00,iPhone,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,4865,15569,,13.0,Chihuahua,None,3
570,778990705243029504,2016-09-22 16:13:51+00:00,iPhone,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,7795,21038,,11.0,cocker_spaniel,Jay,3
571,778764940568104960,2016-09-22 01:16:45+00:00,iPhone,https://m.youtube.com/watch?v=idKxCMsS3FQ&feature=youtu.be,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",393,909,,13.0,,None,3
572,778748913645780993,2016-09-22 00:13:04+00:00,iPhone,https://twitter.com/dog_rates/status/778748913645780993/photo/1,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",1427,7255,,11.0,Staffordshire_bullterrier,Mya,3
573,778650543019483137,2016-09-21 17:42:10+00:00,iPhone,"https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1","Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",1614,6064,,10.0,German_shepherd,Strider,2
574,778624900596654080,2016-09-21 16:00:17+00:00,iPhone,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,1084,4891,,11.0,Airedale,Penny,2
575,778408200802557953,2016-09-21 01:39:11+00:00,iPhone,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,4680,14363,,14.0,Pembroke,None,2
576,778383385161035776,2016-09-21 00:00:35+00:00,iPhone,https://twitter.com/dog_rates/status/778383385161035776/photo/1,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,1190,6166,,13.0,collie,Nala,2
577,778286810187399168,2016-09-20 17:36:50+00:00,iPhone,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,3539,10919,,11.0,Boston_bull,Stanley,1
578,778039087836069888,2016-09-20 01:12:28+00:00,iPhone,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,2823,8904,pupper,12.0,German_shepherd,None,1
579,777885040357281792,2016-09-19 15:00:20+00:00,iPhone,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,1765,6695,,3.0,Afghan_hound,Wesley,0
580,777621514455814149,2016-09-18 21:33:11+00:00,iPhone,https://twitter.com/dog_rates/status/777621514455814149/photo/1,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,2673,9218,,12.0,chow,Derek,6
581,777189768882946048,2016-09-17 16:57:35+00:00,iPhone,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,4642,15059,,12.0,Chihuahua,Jeffrey,5
